date,open,high,low,close,volume,amount
2022-08-15,3268.3653,3286.8910,3261.8151,3276.0870,28710677300,387257744646.1000
2022-08-16,3278.6756,3295.0226,3271.5703,3277.8847,30359227400,409210082291.4000
2022-08-17,3282.1008,3295.9976,3263.3483,3292.5260,32612475900,423859011368.3000
2022-08-18,3286.3669,3289.1415,3270.5584,3277.5438,30169477800,418075199680.1000
2022-08-19,3275.6229,3286.4911,3258.0637,3258.0784,33353547100,457863361108.2000
2022-08-22,3249.7046,3278.1655,3247.1870,3277.7943,31453786900,427653295825.9000
2022-08-23,3274.4270,3284.5963,3262.6331,3276.2234,31656635600,418311743962.9000
2022-08-24,3279.1716,3281.8752,3212.3860,3215.2033,36614057700,458360278355.2000
2022-08-25,3223.4645,3248.3505,3199.1242,3246.2481,33619616500,419464277028.1000
2022-08-26,3250.6276,3266.2737,3232.2766,3236.2226,30992755400,397556251308.6000
2022-08-29,3203.1022,3240.7275,3198.9960,3240.7275,29701509700,363729979752.0000
2022-08-30,3240.1835,3243.7460,3212.6346,3227.2203,29431891400,353775673849.4000
2022-08-31,3216.5257,3232.0158,3184.3936,3202.1378,34440882900,431758007416.9000
2022-09-01,3196.5367,3214.5583,3181.6256,3184.9797,27466054100,336978641198.7000
2022-09-02,3189.6439,3198.2812,3173.7929,3186.4781,25045691100,313337604115.4000
2022-09-05,3183.9460,3199.9118,3172.0394,3199.9118,28067563300,339591536253.1000
2022-09-06,3207.9330,3244.6353,3203.8161,3243.4466,31886968900,378636070327.5000
2022-09-07,3232.1368,3253.7671,3227.8225,3246.2943,30101446600,368608741474.6000
2022-09-08,3245.5570,3253.7005,3233.8007,3235.5862,28168035800,328657091591.2000
2022-09-09,3241.1809,3266.1974,3236.5078,3262.0542,28382766500,338566713309.5000
2022-09-13,3272.0492,3278.1659,3259.6644,3263.7972,27618982300,339021890619.5000
2022-09-14,3224.6783,3250.8024,3221.9609,3237.5419,25519336500,306452822218.0000
2022-09-15,3248.9721,3254.1789,3174.3899,3199.9187,32520612100,392490591521.4000
2022-09-16,3189.8265,3191.8265,3126.3972,3126.3977,31647589300,355085342917.9000
2022-09-19,3122.7549,3135.5565,3101.2207,3115.6019,24911366200,289918817139.3000
2022-09-20,3127.8356,3140.0252,3114.0368,3122.4058,21994253400,268600300237.6000
2022-09-21,3116.0065,3129.8245,3091.2966,3117.1774,23297249600,269513754503.3000
2022-09-22,3098.7682,3125.6797,3092.8189,3108.9096,22114068900,269978597649.8000
2022-09-23,3106.8055,3124.6583,3072.2409,3088.3695,24305771900,285552915205.6000
2022-09-26,3067.5689,3102.6544,3048.5143,3051.2260,26269862800,293536440838.5000
2022-09-27,3056.3917,3094.0389,3048.3650,3093.8618,23273530300,290065702696.3000
2022-09-28,3089.0975,3089.0975,3044.8640,3045.0668,23009865000,276039741572.0000
2022-09-29,3067.4727,3076.7615,3026.0792,3041.2046,23003041600,276441059417.7000
2022-09-30,3042.1664,3054.6129,3021.9309,3024.3905,20411533600,240262768408.9000
2022-10-10,3026.9354,3029.4478,2968.2810,2974.1454,24340482800,290120024166.9000
2022-10-11,2978.0617,2986.9116,2953.4953,2979.7926,20863595000,246715637025.1000
2022-10-12,2976.7168,3025.5055,2934.0922,3025.5055,24801355700,306871328764.9000
2022-10-13,3008.3016,3036.2485,3004.4963,3016.3561,24968328100,317764786734.7000
2022-10-14,3035.0341,3084.2724,3035.0341,3071.9868,27730406100,372050694578.9000
2022-10-17,3060.5176,3087.1944,3052.7149,3084.9423,26260861800,349214469685.4000
2022-10-18,3094.9272,3099.9182,3074.2162,3080.9574,24563475700,326002905366.0000
2022-10-19,3073.2616,3081.3903,3044.3777,3044.3777,23089531000,313108348652.4000
2022-10-20,3029.3028,3070.2648,3013.6929,3035.0504,24473614500,340091337759.5000
2022-10-21,3038.0358,3055.4157,3026.9603,3038.9291,24525412200,315110985796.8000
2022-10-24,3034.7458,3064.4211,2965.1675,2977.5554,29808535600,394725942512.6000
2022-10-25,2969.1560,3001.7150,2944.2607,2976.2830,25555416000,337519280757.3000
2022-10-26,2977.5643,3028.3478,2977.5643,2999.5036,26868949200,372845274629.2000
2022-10-27,3005.0373,3017.2629,2981.6889,2982.9029,26560825400,381330371123.0000
2022-10-28,2967.0221,2974.2360,2908.9831,2915.9257,29253130800,385261361877.7000
2022-10-31,2893.1962,2926.0150,2885.0894,2893.4829,30199420300,396654162133.5000
2022-11-01,2899.4985,2969.1995,2896.7572,2969.1995,31980957800,431015902874.1000
2022-11-02,2960.6465,3019.0486,2954.9478,3003.3699,32507824800,457581522044.7000
2022-11-03,2981.2038,3003.7207,2977.7162,2997.8057,25934856700,370653283763.4000
2022-11-04,2996.9971,3081.5903,2996.9971,3070.7964,32980674000,458770093694.7000
2022-11-07,3062.8590,3088.1927,3054.4571,3077.8170,32056709700,424429131518.9000
2022-11-08,3077.3056,3078.2760,3047.4624,3064.4928,25652200700,338966942021.5000
2022-11-09,3064.4633,3073.9183,3046.1881,3048.1676,23563732400,306860895708.1000
2022-11-10,3031.6915,3047.9803,3022.8506,3036.1318,27037179800,335925917722.4000
2022-11-11,3099.6500,3117.7419,3070.3007,3087.2926,40960453400,513784597274.3000
2022-11-14,3100.8669,3121.4056,3075.2152,3083.4013,36178821600,454546731409.1000
2022-11-15,3081.1349,3135.5903,3074.4982,3134.0778,33147057700,446460007889.4000
2022-11-16,3133.6504,3145.7526,3115.3453,3119.9804,30342984400,386992905050.7000
2022-11-17,3110.9649,3115.4351,3087.1737,3115.4347,28702840700,377900109272.6000
2022-11-18,3116.7291,3126.7107,3096.8858,3097.2432,29995427600,389207386467.2000
2022-11-21,3078.0569,3085.2426,3056.1703,3085.0444,25604554900,345025496474.6000
2022-11-22,3084.2328,3118.1197,3076.3214,3088.9426,32756592700,374142821130.4000
2022-11-23,3084.7403,3108.2438,3075.3241,3096.9073,32615544900,356400844278.1000
2022-11-24,3104.0955,3113.2392,3084.8554,3089.3096,26748292800,308190185804.6000
2022-11-25,3085.4611,3111.4214,3077.9671,3101.6932,31143197900,325426338447.2000
2022-11-28,3055.2899,3080.1843,3034.7045,3078.5485,30581128400,338549350774.8000
2022-11-29,3096.1126,3152.0027,3096.1126,3149.7478,39144974800,439102619264.2000
2022-11-30,3141.3992,3158.5732,3137.3687,3151.3353,37271832100,404504379283.4000
2022-12-01,3187.9899,3198.4088,3164.5348,3165.4711,38701305600,462184974022.8000
2022-12-02,3160.5789,3170.8980,3149.8406,3156.1442,30781248400,366318678808.3000
2022-12-05,3181.9155,3213.4395,3177.0642,3211.8144,44739843700,479203617373.5000
2022-12-06,3200.2750,3224.8220,3195.0788,3212.5334,37359029600,435248700179.1000
2022-12-07,3204.9352,3226.0817,3188.6705,3199.6194,35411307800,402146133137.5000
2022-12-08,3196.0156,3206.7151,3187.2566,3197.3499,32096929400,364935622700.5000
2022-12-09,3197.1183,3212.1059,3182.9068,3206.9502,37334320900,447750222046.8000
2022-12-12,3195.8680,3196.7247,3176.5752,3179.0417,33338179200,394919615249.5000
2022-12-13,3179.4354,3187.2035,3171.4827,3176.3255,28582120000,333539763009.7000
2022-12-14,3178.5542,3189.8350,3168.5925,3176.5253,26562356900,333950671128.2000
2022-12-15,3177.1995,3179.1000,3158.4515,3168.6478,24302333300,305204998562.4000
2022-12-16,3156.1349,3175.3526,3151.6089,3167.8576,25977179500,307227738354.5000
2022-12-19,3165.3092,3170.2552,3096.0981,3107.1150,27851354100,307934621461.9000
2022-12-20,3098.9532,3100.7477,3061.5098,3073.7659,21883676600,261716073427.2000
2022-12-21,3078.3312,3085.7951,3060.5542,3068.4105,18906792000,226852792581.1000
2022-12-22,3085.8004,3096.2449,3044.5991,3054.4313,22363953700,266315477432.4000
2022-12-23,3038.8416,3061.8670,3031.5358,3045.8664,19202030500,233335246195.6000
2022-12-26,3048.1963,3071.8363,3047.3491,3065.5626,20650389300,255470265306.8000
2022-12-27,3077.7469,3098.0783,3074.3133,3095.5678,22221832200,267946785441.9000
2022-12-28,3088.6174,3098.6496,3079.4338,3087.3997,22455415100,260508525682.6000
2022-12-29,3076.7264,3086.0048,3064.4594,3073.7016,21557067600,253916981220.2000
2022-12-30,3084.5226,3096.3135,3082.1964,3089.2579,21754534400,250355950864.6000
2023-01-03,3087.5130,3119.8556,3073.0540,3116.5119,28137036200,331392138948.0000
2023-01-04,3117.5711,3129.0937,3109.4512,3123.5164,27331362600,316391228728.0000
2023-01-05,3132.7614,3159.4270,3130.2300,3155.2162,25700301800,335635934527.5000
2023-01-06,3155.0747,3170.7418,3151.8407,3157.6365,25738025500,338539843686.6000
2023-01-09,3169.3737,3183.5830,3165.4282,3176.0845,25811521800,342693770974.1000
2023-01-10,3178.0220,3178.1569,3165.1446,3169.5072,23298417500,310357698608.4000
2023-01-11,3172.3759,3184.7570,3160.8896,3161.8376,23774286900,309248892854.4000
2023-01-12,3167.2730,3171.5905,3153.4038,3163.4509,21667130500,275371843343.4000
2023-01-13,3170.3548,3195.3067,3167.5098,3195.3059,22022689700,288062499132.3000
2023-01-16,3198.5189,3251.3739,3197.3186,3227.5916,30674954900,413219640959.9000
2023-01-17,3229.4354,3231.2645,3211.7573,3224.2448,22659223000,302611778528.6000
2023-01-18,3227.5947,3234.8169,3220.3703,3224.4060,21210973000,266068176682.4000
2023-01-19,3221.5179,3240.2794,3210.3825,3240.2794,22646503000,296815557255.9000
2023-01-20,3247.2031,3267.0579,3247.2031,3264.8138,27321918200,329028168424.9000
2023-01-30,3308.8694,3310.4903,3266.7580,3269.3180,35332582900,453177014110.3000
2023-01-31,3266.1442,3277.2524,3252.0145,3255.6692,30016295700,375260749568.7000
2023-02-01,3262.1961,3284.9224,3245.4113,3284.9213,33950941000,413395187748.5000
2023-02-02,3291.7828,3295.7636,3272.4140,3285.6705,33341313300,428662803430.2000
2023-02-03,3275.6578,3275.6578,3235.3533,3263.4059,29334281400,378648522965.3000
2023-02-06,3244.7007,3250.3514,3226.2112,3238.6978,26705310700,349127264894.7000
2023-02-07,3245.2297,3250.0330,3233.8334,3248.0940,25094645000,321257641942.9000
2023-02-08,3251.5006,3257.1140,3230.4393,3232.1063,23453048100,293332736125.8000
2023-02-09,3227.7278,3270.3826,3225.7724,3270.3826,25475452900,351760831733.2000
2023-02-10,3266.4367,3269.9944,3247.2296,3260.6734,26062692600,341749872023.9000
2023-02-13,3256.9881,3285.0913,3252.6327,3284.1599,29721318800,397011413405.7000
2023-02-14,3288.9742,3293.7338,3279.1894,3293.2825,27097416800,355558052442.5000
2023-02-15,3294.0150,3296.1995,3274.5505,3280.4919,26993912300,357621816130.5000
2023-02-16,3281.7352,3308.8279,3231.3421,3249.0295,38086354500,468382512227.4000
2023-02-17,3244.7325,3262.4729,3223.2581,3224.0243,27845123700,355625842543.0000
2023-02-20,3230.4728,3291.0388,3225.8427,3290.3383,32500773300,397720315305.1000
2023-02-21,3291.6312,3308.7908,3282.4360,3306.5236,32440944900,390691271556.0000
2023-02-22,3292.0489,3307.0343,3286.7207,3291.1477,25540398500,320515620001.2000
2023-02-23,3293.5219,3307.4385,3275.3621,3287.4770,26232430400,334364534378.3000
2023-02-24,3287.2553,3288.3922,3253.9748,3267.1597,23420630600,308004347731.0000
2023-02-27,3256.9998,3276.5791,3251.7213,3258.0344,24285534400,324605090924.8000
2023-02-28,3265.7420,3280.4154,3246.1446,3279.6053,25162503200,318030137286.4000
2023-03-01,3279.1364,3315.1604,3272.0351,3312.3478,31839870400,384387413830.3000
2023-03-02,3308.0113,3320.7441,3306.4554,3310.6536,32852001600,389390626878.8000
2023-03-03,3314.7727,3330.6046,3302.6231,3328.3927,34399691900,388860006704.9000
2023-03-06,3332.0235,3333.0619,3308.7255,3322.0259,34053044600,431616811145.0000
2023-03-07,3320.2110,3342.8585,3284.4099,3285.0988,38995795600,430081145229.3000
2023-03-08,3271.8798,3283.2479,3263.6927,3283.2479,26044354700,312822175700.7000
2023-03-09,3285.9427,3289.0600,3259.9999,3276.0937,26402185900,328825695492.5000
2023-03-10,3255.5121,3262.1470,3229.4959,3230.0766,28113541000,342198577588.1000
2023-03-13,3228.1239,3268.6955,3228.1239,3268.6955,29492808700,364414206511.7000
2023-03-14,3261.9219,3262.0025,3216.9927,3245.3123,31990603300,409976276120.9000
2023-03-15,3261.0284,3273.1232,3256.8566,3263.3148,30516879800,373276384409.5000
2023-03-16,3244.4699,3257.4330,3224.7223,3226.8912,32738963200,392910208396.7000
2023-03-17,3245.2604,3279.9228,3240.1570,3250.5460,34300102200,431983057736.5000
2023-03-20,3253.9302,3267.9931,3231.6459,3234.9103,39251739100,480292404943.9000
2023-03-21,3240.8388,3255.9997,3237.8934,3255.6505,30181077900,388047055874.8000
2023-03-22,3263.4129,3279.3938,3255.7394,3265.7475,29084046200,382509081309.4000
2023-03-23,3258.7791,3286.6491,3252.9917,3286.6491,30611839300,426564792579.1000
2023-03-24,3282.7390,3282.7390,3260.8444,3265.6537,32451333700,430761598863.2000
2023-03-27,3261.8235,3261.8235,3229.7037,3251.3971,33786120600,453585768740.5000
2023-03-28,3256.6023,3264.0978,3241.7368,3245.3760,29568266000,396882943367.8000
2023-03-29,3253.6212,3254.5564,3229.5848,3240.0568,29690050800,405542776865.4000
2023-03-30,3243.0683,3263.7379,3220.9846,3261.2485,29989829500,401634271105.2000
2023-03-31,3263.4061,3278.4231,3260.0396,3272.8602,28361374600,396689286254.3000
2023-04-03,3277.3400,3299.7321,3276.4158,3296.3960,35767677500,513390565537.0000
2023-04-04,3297.1830,3312.5615,3290.9925,3312.5578,38587161700,555811064015.5000
2023-04-06,3302.7510,3314.5262,3296.0550,3312.6280,32715542400,506500167165.2000
2023-04-07,3312.4813,3328.8455,3308.0610,3327.6457,28303224700,436372798925.8000
2023-04-10,3331.5051,3332.7152,3309.9171,3315.3578,34081984500,516434325402.1000
2023-04-11,3317.0771,3317.4484,3298.2498,3313.5705,32056605500,466895849254.6000
2023-04-12,3316.8623,3330.7079,3315.3991,3327.1816,34302531500,482066170134.8000
2023-04-13,3321.2733,3334.4697,3309.2515,3318.3638,34786210600,477587943379.6000
2023-04-14,3326.3704,3340.0764,3316.8101,3338.1525,33829927500,478345417461.3000
2023-04-17,3337.0605,3385.6095,3336.3881,3385.6095,40280992600,523790271022.3000
2023-04-18,3379.2267,3396.1745,3375.7803,3393.3312,34839948600,474287388944.2000
2023-04-19,3391.3549,3394.9590,3364.6419,3370.1283,34612344300,476496941017.2000
2023-04-20,3367.0525,3371.3679,3344.0160,3367.0310,35035496500,499672394215.6000
2023-04-21,3363.9987,3367.6093,3301.2575,3301.2575,38739509800,530517857771.7000
2023-04-24,3300.8125,3303.0908,3264.9349,3275.4130,35425562600,473265986268.8000
2023-04-25,3276.4030,3288.5685,3229.4461,3264.8717,38089572900,494240131388.3000
2023-04-26,3255.2171,3277.9797,3239.9893,3264.1006,35791784200,480418149402.8000
2023-04-27,3256.2278,3299.3010,3253.1117,3285.8844,34159053400,466175350420.4000
2023-04-28,3283.1224,3324.8808,3283.1224,3323.2746,40155478500,514904620687.7000
2023-05-04,3306.4827,3352.7463,3302.0275,3350.4587,48336491600,550494850346.7000
2023-05-05,3350.6538,3364.1417,3321.1872,3334.5028,43650449400,499294430532.3000
2023-05-08,3340.9904,3400.1766,3340.9904,3395.0036,53410365900,564661993453.0000
2023-05-09,3402.3938,3418.9534,3356.1183,3357.6707,57301330900,619108477501.3000
2023-05-10,3347.7015,3349.7213,3305.2506,3319.1506,45173973100,489553667296.5000
2023-05-11,3323.6583,3333.2496,3307.2887,3309.5512,35425827100,401313953404.3000
2023-05-12,3304.4582,3319.1307,3271.4311,3272.3619,34731498300,387081199285.3000
2023-05-15,3269.8781,3310.7367,3235.8679,3310.7367,38804588700,431706863269.3000
2023-05-16,3310.1607,3317.9012,3282.4918,3290.9874,32247941000,385386011202.3000
2023-05-17,3281.9664,3298.5190,3269.8936,3284.2320,28574405000,340482661497.5000
2023-05-18,3288.4112,3313.8622,3284.1679,3297.3199,30996747200,368435070988.2000
2023-05-19,3288.8911,3302.3424,3268.2242,3283.5417,28540406400,359507956518.1000
2023-05-22,3278.5960,3308.5325,3276.5398,3296.4696,27388999800,342448401630.5000
2023-05-23,3294.7877,3298.2257,3246.2380,3246.2380,27527908300,324667932872.9000
2023-05-24,3237.7045,3237.7045,3204.3813,3204.7494,28872025700,342677325734.6000
2023-05-25,3197.3644,3207.0210,3168.5716,3201.2605,28358892500,347709231730.5000
2023-05-26,3198.8825,3220.7737,3179.8217,3212.5038,26170047900,333319265973.1000
2023-05-29,3219.7553,3230.9706,3208.9550,3221.4484,29738948700,377875996064.0000
2023-05-30,3214.6728,3230.6317,3186.6256,3224.2133,30353246000,376622572865.1000
2023-05-31,3214.6551,3216.3597,3190.2736,3204.5644,29457333800,384999190215.7000
2023-06-01,3196.1547,3225.0930,3189.5174,3204.6345,31233075900,400981483177.6000
2023-06-02,3212.4489,3233.9916,3211.7370,3230.0686,29466709800,377507927729.1000
2023-06-05,3231.8108,3244.1801,3221.6254,3232.4410,27806020300,357810090574.8000
2023-06-06,3228.4068,3247.3490,3189.2692,3195.3404,30828587200,387492228835.7000
2023-06-07,3197.4677,3210.3295,3188.0053,3197.7587,25806340000,331083866651.7000
2023-06-08,3194.8348,3225.5263,3180.5354,3213.5855,29353074100,353551633155.6000
2023-06-09,3213.0330,3231.4055,3206.1027,3231.4055,31415550100,413341768412.7000
2023-06-12,3225.3049,3239.4368,3210.7135,3228.8336,31378444400,403241619623.4000
2023-06-13,3223.8958,3235.0854,3215.4989,3233.6734,28062845400,377193491389.4000
2023-06-14,3238.1189,3248.4609,3226.7743,3228.9887,30353726000,404009517761.0000
2023-06-15,3230.4512,3252.9751,3229.1452,3252.9751,31325575200,437522981548.2000
2023-06-16,3256.2989,3276.5522,3255.4988,3273.3341,32628184600,444375632395.7000
2023-06-19,3271.1635,3271.1635,3251.7789,3255.8057,32775304700,455226178218.8000
2023-06-20,3252.5435,3252.8435,3237.7857,3240.3648,29826059600,433243981459.9000
2023-06-21,3230.1142,3236.3626,3197.9011,3197.9011,29437737200,406234561359.8000
2023-06-26,3177.2293,3181.0758,3144.2484,3150.6189,30812981100,398859657407.8000
2023-06-27,3153.3132,3194.4086,3148.2657,3189.4427,28760432700,354487810600.4000
2023-06-28,3183.4865,3192.6589,3157.1229,3189.3758,27623194800,360118192478.4000
2023-06-29,3185.4242,3196.5025,3179.5251,3182.3812,25034007400,340636710911.3000
2023-06-30,3178.9242,3212.9928,3177.9913,3202.0623,26537987300,359739563354.0000
2023-07-03,3209.1623,3246.8605,3209.1623,3243.9750,31237139500,421353472356.4000
2023-07-04,3241.2305,3246.9576,3233.9895,3245.3492,27924872100,387115944059.6000
2023-07-05,3240.0486,3241.8353,3218.6022,3222.9469,26401642600,351234984740.6000
2023-07-06,3215.8633,3229.4799,3199.7164,3205.5748,24611903200,320808312589.1000
2023-07-07,3197.4716,3212.0472,3189.2114,3196.6092,25568846900,313607453159.0000
2023-07-10,3208.7349,3216.5348,3192.6579,3203.6958,23656036700,311462495601.4000
2023-07-11,3211.1222,3221.6804,3200.3845,3221.3666,22760046700,309950254679.6000
2023-07-12,3220.3758,3224.3312,3193.4366,3196.1337,27142338600,365433182293.6000
2023-07-13,3202.6992,3238.4675,3202.6992,3236.4800,27662050800,373242517824.7000
2023-07-14,3240.9695,3248.3849,3233.9985,3237.7012,27332749400,368337829107.5000
2023-07-17,3219.0162,3219.0162,3195.8862,3209.6298,25020837600,322074497062.9000
2023-07-18,3206.7860,3210.2482,3190.0049,3197.8201,23503025900,307331649309.9000
2023-07-19,3195.0085,3204.3612,3181.5611,3198.8358,21735586000,281206091159.0000
2023-07-20,3201.9111,3209.0554,3165.6739,3169.5220,23893289100,302376024110.2000
2023-07-21,3163.4210,3185.6357,3157.3335,3167.7452,22533136300,280673190404.2000
2023-07-24,3157.4694,3178.7335,3151.1252,3164.1608,21659521100,260119088909.0000
2023-07-25,3201.4575,3231.7486,3201.4575,3231.5213,34861771400,410846601110.5000
2023-07-26,3228.0873,3229.8921,3212.8801,3223.0279,31720605100,328306929373.0000
2023-07-27,3225.4763,3245.6028,3210.4699,3216.6709,32711886700,332145068268.0000
2023-07-28,3206.7410,3280.2777,3200.9939,3275.9257,41106843400,436923617408.4000
2023-07-31,3287.2089,3322.1291,3281.0133,3291.0398,45903099400,511505348417.9000
2023-08-01,3288.7604,3305.3402,3279.5656,3290.9493,45989083300,441023318588.5000
2023-08-02,3281.8583,3290.8203,3252.3036,3261.6903,40534149900,388952703973.5000
2023-08-03,3254.5651,3280.8636,3247.2719,3280.4626,38469131700,389530671967.1000
2023-08-04,3296.0944,3315.0492,3281.7343,3288.0842,47092769700,497188089389.3000
2023-08-07,3276.7756,3276.7756,3258.5372,3268.8311,36034148400,393056934181.5000
2023-08-08,3260.7218,3274.5186,3246.6745,3260.6196,31652073300,355750325340.5000
2023-08-09,3251.1521,3257.0816,3240.2888,3244.4867,27121853800,309778299573.6000
2023-08-10,3242.2057,3257.0298,3234.1158,3254.5597,28741214200,307263291733.2000
2023-08-11,3254.4751,3254.4751,3189.2480,3189.2480,33013775000,339187129840.7000
2023-08-14,3159.7138,3180.5067,3141.6551,3178.4272,29984032700,322632054396.5000
2023-08-15,3180.5579,3186.2340,3147.3459,3176.1758,27325192200,300827985374.6000
2023-08-16,3164.7019,3176.6260,3149.7226,3150.1277,28172829200,303611332638.4000
2023-08-17,3137.3514,3167.4457,3123.2495,3163.7393,29469258600,320785474107.6000
2023-08-18,3165.0998,3179.1159,3131.9530,3131.9530,29439035200,320449006936.7000
2023-08-21,3125.9897,3134.9571,3092.9777,3092.9777,26575342300,293721061621.2000
2023-08-22,3103.7807,3126.7838,3074.5307,3120.3338,30931633500,348637687606.8000
2023-08-23,3116.2661,3116.3765,3077.6056,3078.4021,27224412400,297986364377.0000
2023-08-24,3085.9107,3106.1824,3072.9511,3082.2439,30002463700,332447831261.6000
2023-08-25,3068.6150,3085.0470,3053.0373,3064.0747,29334768600,317757173399.7000
2023-08-28,3219.0432,3219.0432,3089.1194,3098.6363,48560776400,517234120908.6000
2023-08-29,3091.9379,3145.7610,3090.4377,3135.8867,39887578000,443979436975.1000
2023-08-30,3144.4067,3153.6890,3126.9024,3137.1375,34751186700,414729469599.3000
2023-08-31,3134.5529,3139.9801,3113.9459,3119.8764,31344824200,362507128776.7000
2023-09-01,3126.0234,3143.8457,3123.1896,3133.2467,29231099200,334739632924.7000
2023-09-04,3145.9435,3177.0603,3143.3793,3177.0603,36639114000,404500273017.5000
2023-09-05,3169.7384,3169.7384,3150.0753,3154.3693,29406184900,342760613428.0000
2023-09-06,3147.1363,3162.1547,3136.8998,3158.0769,26700223000,324001129693.0000
2023-09-07,3152.2028,3152.2662,3120.8229,3122.3523,26926473300,317186963334.0000
2023-09-08,3114.2296,3126.0412,3104.6743,3116.7191,22812506400,270006714934.3000
2023-09-11,3119.6101,3155.1026,3113.8164,3142.7790,29044291700,351883735976.6000
2023-09-12,3140.3409,3147.5141,3134.3176,3137.0593,23467205100,281897501760.6000
2023-09-13,3137.7718,3143.7577,3106.9693,3123.0669,24970103800,282015557210.7000
2023-09-14,3124.8482,3135.0250,3111.8588,3126.5511,26399013800,281641855533.1000
2023-09-15,3133.5883,3141.9642,3107.4480,3117.7434,29202636500,326091455871.6000
2023-09-18,3110.4404,3128.7009,3098.4960,3125.9319,25944425700,299644725427.4000
2023-09-19,3123.9862,3131.1298,3113.5254,3124.9567,25365276100,274062664356.7000
2023-09-20,3118.6671,3122.1277,3108.1578,3108.5679,22812446200,243019998657.0000
2023-09-21,3103.1754,3113.4939,3084.7010,3084.7010,22865910000,243536277536.6000
2023-09-22,3084.7567,3132.5578,3078.8007,3132.4316,28597835100,321443778943.2000
2023-09-25,3131.2079,3131.2079,3112.1505,3115.6071,25807188500,294635829637.9000
2023-09-26,3114.0214,3120.2889,3102.2726,3102.2726,22264431300,270006131018.9000
2023-09-27,3104.0395,3125.4470,3103.8441,3107.3156,24049583000,293421022407.0000
2023-09-28,3117.7549,3121.8352,3105.9397,3110.4753,23632998100,288396222754.4000
2023-10-09,3099.9998,3103.3597,3072.6418,3096.9224,26442220500,302662162123.8000
2023-10-10,3104.3651,3109.9822,3073.1864,3075.2361,25532737900,293653291716.5000
2023-10-11,3085.6989,3095.6594,3071.9360,3078.9556,25991869200,326562386171.0000
2023-10-12,3101.7051,3109.9898,3092.1771,3107.9007,27482799800,325865894368.3000
2023-10-13,3091.9972,3094.9153,3080.5481,3088.0991,25508523500,309538085325.0000
2023-10-16,3091.0647,3091.1257,3063.6856,3073.8130,26388236300,314394203029.7000
2023-10-17,3076.4283,3084.0725,3064.8897,3083.4964,25901958800,300026228452.2000
2023-10-18,3076.5796,3076.5796,3057.0588,3058.7098,26864715500,310306035777.2000
2023-10-19,3043.1955,3043.1955,3004.7745,3005.3934,30403891000,355069176976.4000
2023-10-20,2995.3575,3006.2746,2977.1731,2983.0585,26711359400,307388393327.2000
2023-10-23,2969.7858,2973.6611,2923.5113,2939.2913,27890412800,304028962456.0000
2023-10-24,2944.3105,2964.7605,2929.0883,2962.2437,31098538900,339902176878.0000
2023-10-25,2986.4066,2993.2951,2972.4177,2974.1135,33239200400,362846635549.2000
2023-10-26,2960.1038,2990.3277,2956.0060,2988.2992,29181451100,332258828044.6000
2023-10-27,2978.4026,3029.2101,2974.8802,3017.7842,32180371700,385692318100.0000
2023-10-30,3009.6104,3028.2641,3002.3477,3021.5534,36060423800,439587974769.6000
2023-10-31,3019.6460,3023.0014,3006.6088,3018.7706,31985996700,386277226427.2000
2023-11-01,3038.1821,3038.3303,3013.9330,3023.0765,28011044500,347121456482.9000
2023-11-02,3028.6647,3038.6422,3009.1210,3009.4058,26879458100,311936400777.8000
2023-11-03,3012.4654,3040.9807,3012.4654,3030.7977,26848634700,329300477501.0000
2023-11-06,3047.1301,3058.9891,3037.6941,3058.4105,37294963000,447638159948.7000
2023-11-07,3052.9202,3064.5771,3042.4689,3057.2697,32685345500,401065573919.0000
2023-11-08,3051.1531,3062.9910,3037.2888,3052.3726,33567783400,415289260078.3000
2023-11-09,3047.6532,3063.4674,3045.8336,3053.2792,31562176400,388556747091.5000
2023-11-10,3043.5585,3044.0007,3027.0878,3038.9699,28554649700,346913084540.0000
2023-11-13,3044.0319,3048.6209,3028.1680,3046.5329,29043058800,344120017222.0000
2023-11-14,3046.8171,3059.5294,3044.4259,3056.0703,29484473300,358249840158.0000
2023-11-15,3077.0291,3080.1284,3064.3464,3072.8348,30425010700,389515977975.0000
2023-11-16,3066.8554,3071.4522,3050.9257,3050.9257,27107946000,329364382654.0000
2023-11-17,3043.6170,3055.8561,3033.7472,3054.3655,26760639300,328568598825.4000
2023-11-20,3056.9268,3072.5134,3043.5148,3068.3191,28755699800,367109310168.3000
2023-11-21,3074.8281,3089.7738,3063.3449,3067.9328,33073310200,391558034861.5000
2023-11-22,3060.4984,3067.9625,3043.6110,3043.6110,28905649000,330385482669.4000
2023-11-23,3041.6779,3062.8665,3034.2969,3061.8562,27659205900,315612515641.0000
2023-11-24,3060.3306,3060.3306,3037.2012,3040.9717,28778841300,311509355931.7000
2023-11-27,3038.1864,3038.3578,3015.0076,3031.7002,31051786800,350705835457.9000
2023-11-28,3028.5983,3039.6945,3020.2306,3038.5545,26892074600,317303697729.3000
2023-11-29,3038.4641,3038.9767,3017.6611,3021.6874,27795644800,322141206078.7000
2023-11-30,3021.1025,3030.9086,3013.7678,3029.6727,28294535700,326755696099.9000
2023-12-01,3027.3530,3035.7599,3010.2333,3031.6358,28608970000,335547176425.7000
2023-12-04,3033.2980,3038.9794,3022.3477,3022.9138,28816205300,344279695966.6000
